Participant,Stimulus,Trial,Time,Gaze_x,Gaze_y,Type,Target_TopLeft_x,Target_TopLeft_y,Target_BottomRight_x,Target_BottomRight_y
93wyqfq2c2,NM-1064,29.0,0.305,876,982,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.357,863,998,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.411,846,1002,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.465,806,999,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.518,796,1003,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.574,829,1006,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.627,857,992,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.679,889,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.732,902,986,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.786,920,975,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.841,894,976,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.893,872,987,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,0.947,854,999,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.001,813,1001,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.055,834,1004,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.134,840,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.188,826,980,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.242,813,991,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.301,794,1008,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.355,765,1030,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.417,741,1041,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.473,748,1029,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.525,754,1024,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.577,769,1015,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.63,775,999,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.683,783,977,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.736,779,966,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.79,765,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.842,747,957,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.895,736,955,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1064,29.0,1.946,744,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.005,765,993,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.051,810,990,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.111,815,983,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.165,844,981,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.222,858,982,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.275,873,996,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.328,886,1002,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.382,893,1013,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,0.438,904,1024,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1091,30.0,-0.123,922,1029,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.006,919,1015,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.074,917,1020,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.132,905,1023,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.185,879,1024,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.237,898,1025,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.29,892,1021,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.343,898,1018,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.397,897,1027,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.451,895,1019,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.504,899,1028,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.559,926,1009,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.611,927,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.664,915,970,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.718,938,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.771,942,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.823,936,978,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.877,932,989,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.931,935,982,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,0.985,921,983,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.06,887,987,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.114,849,997,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.175,829,1009,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.229,806,1016,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.294,782,1020,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.347,757,1041,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.402,738,1021,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.454,722,968,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.507,718,976,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.561,721,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.614,744,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.667,769,946,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.718,794,941,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.775,815,937,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.83,824,933,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.885,832,937,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1091,30.0,1.941,848,950,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.005,834,959,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.061,819,960,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.119,819,965,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.173,806,966,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.228,794,983,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.282,800,982,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.335,798,991,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.388,795,1005,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,0.444,797,1002,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1054,31.0,-0.127,812,998,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.005,808,996,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.074,814,996,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.131,825,996,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.187,829,1003,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.241,839,1009,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.294,838,1012,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.35,862,1022,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.403,885,1024,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.457,884,1019,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.512,894,1014,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.566,883,1013,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.622,897,1008,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.675,920,1003,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.728,914,1006,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.782,909,1011,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.837,879,1019,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.889,880,1016,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.944,880,1007,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,0.998,885,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.144,900,963,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.2,903,958,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.257,885,955,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.311,855,935,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.374,844,943,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.425,818,950,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.488,793,954,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.546,815,965,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.599,828,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.656,870,979,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.71,893,988,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.765,917,991,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.821,921,967,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.875,939,978,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1054,31.0,1.93,957,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.006,956,964,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.062,946,971,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.119,936,979,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.172,928,983,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.225,922,985,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.28,941,992,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.332,948,1003,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.385,1014,974,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,0.443,994,963,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NM-1070,32.0,-0.123,959,967,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.005,914,915,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.077,888,906,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.133,863,894,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.187,848,880,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.242,829,872,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.294,813,874,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.346,815,905,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.401,792,920,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.454,790,932,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.508,791,943,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.564,785,962,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.615,802,981,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.67,815,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.727,845,996,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.781,853,988,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.838,828,976,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.891,819,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.943,823,964,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,0.997,815,975,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.051,809,978,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.134,801,970,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.187,799,966,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.241,812,959,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.3,829,962,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.37,842,967,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.425,852,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.479,841,980,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.533,838,980,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.59,806,981,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.642,802,988,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.698,812,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.749,840,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.803,867,992,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.856,880,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NM-1070,32.0,1.916,892,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.006,858,1006,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.043,851,1011,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.104,837,1023,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.158,809,1021,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.211,794,1024,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.263,782,1008,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.316,804,991,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.376,819,979,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,0.435,837,971,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1005,33.0,-0.134,838,975,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.006,862,963,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.077,855,963,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.134,851,968,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.187,854,968,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.241,843,960,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.296,838,951,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.355,815,950,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.409,806,952,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.462,811,959,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.518,828,961,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.574,855,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.629,873,970,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.682,905,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.735,941,985,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.788,960,993,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.842,976,987,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.898,1000,986,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,0.955,1002,983,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.009,1032,989,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.062,1054,982,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.136,1073,983,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.189,1068,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.246,1044,997,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.308,1005,1002,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.362,1001,1012,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.425,965,1027,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.48,957,1031,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.534,954,1029,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.585,958,1030,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.638,972,1022,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.692,978,1018,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.743,983,1016,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.798,970,1016,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.85,964,1023,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.904,972,1010,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1005,33.0,1.956,961,1008,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.006,912,1001,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.067,910,1002,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.129,898,1005,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.187,894,998,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.248,901,990,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.309,905,994,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.363,912,994,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,0.42,922,996,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1063,34.0,-0.172,923,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,-0.12,903,982,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.006,900,975,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.065,891,971,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.144,889,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.204,885,974,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.26,900,976,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.316,907,976,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.371,912,971,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.426,929,973,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.482,916,982,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.536,911,984,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.589,925,985,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.641,952,988,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.695,950,983,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.75,942,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.81,932,963,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.865,946,958,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.918,931,950,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,0.97,904,938,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.025,908,941,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.08,889,951,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.158,867,960,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.213,861,965,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.269,853,967,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.33,858,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.385,863,966,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.447,884,969,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.5,912,978,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.555,924,989,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.607,927,981,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.659,931,992,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.719,942,995,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.781,939,994,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.843,939,990,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1063,34.0,1.901,935,983,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.006,948,965,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.059,874,926,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.122,834,914,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.175,797,888,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.228,761,879,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.284,713,868,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.337,687,849,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.389,679,851,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,0.446,709,866,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1048,35.0,-0.136,720,875,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.005,734,880,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.086,677,864,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.133,618,838,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.189,562,831,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.246,585,847,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.299,622,861,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.353,636,885,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.406,650,895,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.461,683,927,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.518,694,938,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.573,702,934,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.627,711,930,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.679,742,941,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.733,764,950,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.787,792,949,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.844,788,952,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.897,790,943,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,0.95,773,939,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.003,789,936,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.06,750,917,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.143,690,916,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.197,680,923,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.261,658,925,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.314,663,914,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.379,674,910,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.432,660,904,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.487,666,905,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.54,684,927,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.593,679,936,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.646,679,933,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.7,677,934,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.755,637,916,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.815,621,889,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.878,640,908,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1048,35.0,1.942,662,898,Image,144,69.0,1296,879.0
93wyqfq2c2,NF-1013,36.0,0.006,717,888,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.053,777,918,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.117,804,930,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.171,797,907,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.226,803,922,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.282,805,909,Fixation Cross,720,477.5,720,477.5
93wyqfq2c2,NF-1013,36.0,0.335,806,903,Fixation Cross,720,477.5,720,477.5
