Participant,Stimulus,Trial_Order_Phase1,Trial_Duration_Phase1,Rating_RT_Phase1,Cue_Color,Condition,Beauty,Attractiveness,Trustworthiness,Trial_Order_Phase2,Trial_Duration_Phase2,Rating_RT_Phase2,Realness
S036,NF-1054,57.0,2.0,4652.0,red,Fiction,3,1,4,1.0,1.0,1543.0,2
S036,NF-1017,58.0,2.0,4719.0,blue,Reality,6,5,6,1.0,1.0,1660.0,-3
S036,NF-1100,59.0,2.0,5259.0,blue,Reality,5,2,6,1.0,1.0,1536.0,2
S036,NF-1020,60.0,2.0,4417.0,blue,Reality,3,1,4,1.0,1.0,1632.0,-1
S036,NF-1021,61.0,2.0,4198.0,blue,Reality,1,0,5,1.0,1.0,2326.0,3
S036,NF-1072,62.0,2.0,7960.0,blue,Reality,3,2,4,1.0,1.0,1452.0,2
S036,NM-1064,63.0,2.0,8595.0,blue,Reality,4,1,5,1.0,1.0,1474.0,2
S036,NF-1073,64.0,2.0,5844.0,red,Fiction,4,1,3,1.0,1.0,1490.0,-2
S036,NF-1049,65.0,2.0,4212.0,blue,Reality,4,3,5,1.0,1.0,1599.0,1
S036,NF-1096,66.0,2.0,4669.0,red,Fiction,3,1,3,1.0,1.0,1457.0,-3
S036,NF-1047,67.0,2.0,4939.0,red,Fiction,4,2,5,1.0,1.0,1897.0,2
S036,NF-1068,68.0,2.0,4968.0,blue,Reality,6,4,5,1.0,1.0,1645.0,-3
S036,NF-1057,69.0,2.0,6061.0,blue,Reality,4,1,3,1.0,1.0,1565.0,3
S036,NF-1036,70.0,2.0,3910.0,red,Fiction,3,1,2,1.0,1.0,1456.0,-3
S036,NF-1045,71.0,2.0,4773.0,blue,Reality,4,1,1,1.0,1.0,1865.0,-1
S036,NM-1070,72.0,2.0,3904.0,red,Fiction,2,2,1,1.0,1.0,1576.0,3
S036,NF-1088,73.0,2.0,3852.0,blue,Reality,4,2,4,1.0,1.0,1519.0,-2
S036,NF-1107,74.0,2.0,3943.0,blue,Reality,4,1,5,1.0,1.0,1715.0,2
S036,NF-1040,75.0,2.0,3890.0,red,Fiction,2,0,2,1.0,1.0,1533.0,1
S036,NF-1018,76.0,2.0,4203.0,red,Fiction,6,5,5,1.0,1.0,1525.0,2
S036,NM-1027,77.0,2.0,3759.0,blue,Reality,3,2,4,1.0,1.0,1579.0,-2
S036,NF-1039,78.0,2.0,5252.0,blue,Reality,3,2,4,1.0,1.0,1727.0,-2
S036,NF-1026,79.0,2.0,5061.0,red,Fiction,2,0,4,1.0,1.0,1842.0,-3
S036,NF-1008,80.0,2.0,4675.0,red,Fiction,3,0,5,1.0,1.0,3239.0,1
S036,NF-1051,81.0,2.0,5604.0,blue,Reality,2,0,3,1.0,1.0,1630.0,-3
S036,NF-1084,82.0,2.0,4569.0,blue,Reality,5,3,5,1.0,1.0,1759.0,3
S036,NF-1013,83.0,2.0,5404.0,blue,Reality,2,1,4,1.0,1.0,1701.0,-2
S036,NM-1029,84.0,2.0,5803.0,red,Fiction,0,0,0,1.0,1.0,1364.0,-3
S036,NF-1034,85.0,2.0,4565.0,red,Fiction,0,0,1,1.0,1.0,1551.0,2
S036,NF-1002,86.0,2.0,4474.0,blue,Reality,4,4,5,1.0,1.0,1614.0,2
S036,NF-1093,87.0,2.0,4668.0,red,Fiction,4,1,4,1.0,1.0,2370.0,2
S036,NF-1001,88.0,2.0,5831.0,blue,Reality,4,2,5,1.0,1.0,1354.0,2
S036,NF-1006,89.0,2.0,9059.0,red,Fiction,0,0,0,1.0,1.0,1581.0,1
S036,NF-1106,90.0,2.0,4082.0,red,Fiction,6,4,0,1.0,1.0,1565.0,-3
S036,NF-1089,91.0,2.0,4891.0,red,Fiction,4,2,4,1.0,1.0,1657.0,-3
S036,NF-1095,92.0,2.0,4461.0,red,Fiction,5,1,4,1.0,1.0,1513.0,3
S036,NF-1003,93.0,2.0,4375.0,blue,Reality,2,1,0,1.0,1.0,2115.0,-2
S036,NF-1004,94.0,2.0,4395.0,red,Fiction,0,0,0,1.0,1.0,2197.0,2
S036,NF-1032,95.0,2.0,3830.0,blue,Reality,4,2,0,1.0,1.0,1648.0,-3
S036,NF-1042,96.0,2.0,3367.0,red,Fiction,2,2,4,1.0,1.0,1446.0,-3
S036,NF-1071,97.0,2.0,5999.0,blue,Reality,0,0,0,1.0,1.0,1339.0,-3
S036,NF-1087,98.0,2.0,3020.0,red,Fiction,0,0,0,1.0,1.0,1482.0,1
S036,NF-1025,99.0,2.0,3672.0,blue,Reality,2,1,3,1.0,1.0,2514.0,1
S036,NF-1037,100.0,2.0,3568.0,red,Fiction,4,3,5,1.0,1.0,1494.0,2
S036,NF-1105,101.0,2.0,4182.0,blue,Reality,5,4,2,1.0,1.0,1736.0,-2
S036,NM-1091,102.0,2.0,5314.0,blue,Reality,2,1,0,1.0,1.0,2591.0,2
S036,NF-1061,103.0,2.0,6330.0,red,Fiction,2,1,5,1.0,1.0,1611.0,2
S036,NM-1058,104.0,2.0,4497.0,red,Fiction,1,0,4,1.0,1.0,2795.0,2
S036,NF-1048,105.0,2.0,4640.0,red,Fiction,4,2,3,1.0,1.0,1722.0,-3
S036,NM-1090,106.0,2.0,5878.0,blue,Reality,0,0,0,1.0,1.0,1461.0,2
S036,NF-1094,107.0,2.0,4347.0,blue,Reality,4,4,6,1.0,1.0,1672.0,-3
S036,NM-1010,108.0,2.0,5500.0,red,Fiction,2,0,4,1.0,1.0,1515.0,-2
S036,NF-1065,109.0,2.0,5038.0,red,Fiction,5,1,5,1.0,1.0,1517.0,2
S035,NM-1007,1.0,2.0,23577.0,red,Reality,1,1,1,1.0,1.0,1552.0,-1
S035,NF-1023,2.0,2.0,20343.0,blue,Fiction,4,0,4,1.0,1.0,2517.0,0
S035,NF-1012,3.0,2.0,10064.0,blue,Fiction,0,0,4,1.0,1.0,1467.0,-2
S035,NM-1029,4.0,2.0,8552.0,red,Reality,4,4,4,1.0,1.0,2317.0,0
S035,NF-1008,5.0,2.0,6491.0,blue,Fiction,2,2,4,1.0,1.0,1681.0,1
S035,NF-1096,6.0,2.0,4995.0,red,Reality,1,1,3,1.0,1.0,1766.0,-1
S035,NF-1072,7.0,2.0,3286.0,red,Reality,3,3,5,1.0,1.0,1794.0,1
S035,NF-1044,8.0,2.0,5060.0,blue,Fiction,3,3,1,1.0,1.0,2971.0,-2
S035,NF-1046,9.0,2.0,3774.0,blue,Fiction,2,2,0,1.0,1.0,1530.0,-1
S035,NM-1019,10.0,2.0,3728.0,blue,Fiction,1,1,4,1.0,1.0,1393.0,-1
S035,NF-1060,11.0,2.0,3750.0,blue,Fiction,2,2,5,1.0,1.0,2209.0,1
S035,NF-1106,12.0,2.0,5210.0,blue,Fiction,2,2,2,1.0,1.0,4529.0,0
S035,NF-1088,13.0,2.0,3388.0,blue,Fiction,3,3,2,1.0,1.0,1409.0,1
S035,NM-1011,14.0,2.0,3616.0,red,Reality,2,2,0,1.0,1.0,1218.0,-2
S035,NF-1071,15.0,2.0,3266.0,red,Reality,1,1,4,1.0,1.0,1414.0,-1
S035,NF-1068,16.0,2.0,7611.0,blue,Fiction,3,3,1,1.0,1.0,1522.0,-1
S035,NF-1065,17.0,2.0,3564.0,red,Reality,3,3,5,1.0,1.0,1699.0,2
S035,NF-1049,18.0,2.0,3404.0,red,Reality,2,2,4,1.0,1.0,1947.0,1
S035,NF-1004,19.0,2.0,3171.0,red,Reality,2,2,5,1.0,1.0,1876.0,1
S035,NM-1010,20.0,2.0,3400.0,blue,Fiction,1,1,2,1.0,1.0,2010.0,-1
S035,NF-1036,21.0,2.0,3721.0,red,Reality,3,3,3,1.0,1.0,1748.0,1
S035,NM-1064,22.0,2.0,6237.0,blue,Fiction,3,3,3,1.0,1.0,1511.0,1
S035,NF-1013,23.0,2.0,2966.0,blue,Fiction,2,2,0,1.0,1.0,2545.0,-1
S035,NF-1100,24.0,2.0,3427.0,blue,Fiction,1,1,1,1.0,1.0,2266.0,1
S035,NF-1006,25.0,2.0,3796.0,red,Reality,1,1,3,1.0,1.0,1375.0,1
S035,NF-1094,26.0,2.0,5737.0,red,Reality,4,4,4,1.0,1.0,1604.0,0
S035,NM-1102,27.0,2.0,3852.0,red,Reality,2,2,2,1.0,1.0,1355.0,-1
S035,NM-1074,28.0,2.0,3412.0,blue,Fiction,2,2,1,1.0,1.0,8184.0,-1
S035,NF-1024,29.0,2.0,4100.0,red,Reality,2,2,3,1.0,1.0,1758.0,-1
S035,NF-1081,30.0,2.0,4092.0,red,Reality,3,3,3,1.0,1.0,1502.0,-1
S035,NF-1089,31.0,2.0,3623.0,red,Reality,2,2,2,1.0,1.0,1807.0,1
S035,NM-1055,32.0,2.0,4805.0,red,Reality,1,1,2,1.0,1.0,1481.0,1
S035,NF-1039,33.0,2.0,4815.0,red,Reality,1,1,3,1.0,1.0,1660.0,-1
S035,NF-1107,34.0,2.0,5760.0,blue,Fiction,2,1,2,1.0,1.0,2113.0,-1
S035,NF-1097,35.0,2.0,3493.0,red,Reality,3,3,3,1.0,1.0,2844.0,0
S035,NF-1077,36.0,2.0,2743.0,blue,Fiction,2,2,1,1.0,1.0,2000.0,-2
S035,NF-1021,37.0,2.0,3277.0,blue,Fiction,3,3,2,1.0,1.0,1874.0,1
S035,NF-1016,38.0,2.0,4303.0,blue,Fiction,3,3,2,1.0,1.0,1911.0,-1
S035,NM-1104,39.0,2.0,3698.0,red,Reality,1,1,4,1.0,1.0,1404.0,-1
S035,NF-1043,40.0,2.0,4749.0,blue,Fiction,3,3,4,1.0,1.0,1437.0,-1
S035,NF-1005,41.0,2.0,4943.0,blue,Fiction,2,2,4,1.0,1.0,1482.0,2
S035,NF-1062,42.0,2.0,2951.0,red,Reality,1,1,1,1.0,1.0,1886.0,2
S035,NF-1050,43.0,2.0,5574.0,blue,Fiction,3,3,3,1.0,1.0,1607.0,-1
S035,NF-1063,44.0,2.0,4885.0,red,Reality,5,5,4,1.0,1.0,1472.0,-1
S035,NM-1027,45.0,2.0,6507.0,blue,Fiction,2,1,2,1.0,1.0,1566.0,-1
S035,NF-1109,46.0,2.0,2885.0,blue,Fiction,1,1,1,1.0,1.0,1322.0,-2
S035,NF-1047,47.0,2.0,3037.0,red,Reality,1,1,2,1.0,1.0,1492.0,-1
S035,NF-1045,48.0,2.0,2907.0,red,Reality,3,3,5,1.0,1.0,1560.0,1
S035,NF-1073,49.0,2.0,5138.0,red,Reality,4,4,3,1.0,1.0,1888.0,-1
S035,NF-1001,50.0,2.0,5460.0,red,Reality,1,1,2,1.0,1.0,1585.0,-1
S035,NF-1037,51.0,2.0,6183.0,blue,Fiction,2,2,3,1.0,1.0,1468.0,-1
S035,NM-1033,52.0,2.0,3095.0,red,Reality,1,1,4,1.0,1.0,1555.0,-1
S035,NF-1108,53.0,2.0,4080.0,red,Reality,5,5,4,1.0,1.0,1655.0,1
S035,NF-1051,54.0,2.0,4134.0,blue,Fiction,1,1,4,1.0,1.0,1601.0,-1
S035,NF-1085,55.0,2.0,3843.0,red,Reality,2,2,2,1.0,1.0,1509.0,0
S035,NF-1056,56.0,2.0,3265.0,blue,Fiction,4,4,5,1.0,1.0,2198.0,1
S035,NF-1022,57.0,2.0,3234.0,blue,Fiction,2,2,3,1.0,1.0,1641.0,2
S035,NM-1070,58.0,2.0,3352.0,blue,Fiction,2,2,5,1.0,1.0,1589.0,2
S035,NF-1099,59.0,2.0,4642.0,blue,Fiction,3,3,2,1.0,1.0,1462.0,1
S035,NF-1002,60.0,2.0,3577.0,red,Reality,1,1,5,1.0,1.0,1652.0,1
S035,NF-1080,61.0,2.0,5504.0,red,Reality,4,4,3,1.0,1.0,1672.0,1
S035,NF-1020,62.0,2.0,2679.0,blue,Fiction,1,1,1,1.0,1.0,1855.0,-1
S035,NF-1017,63.0,2.0,3559.0,red,Reality,3,3,4,1.0,1.0,2420.0,0
S035,NF-1076,64.0,2.0,2998.0,red,Reality,5,5,4,1.0,1.0,1558.0,-2
S035,NF-1093,65.0,2.0,3298.0,red,Reality,2,2,3,1.0,1.0,1625.0,1
S035,NF-1101,66.0,2.0,2953.0,blue,Fiction,2,2,2,1.0,1.0,1752.0,1
S035,NM-1090,67.0,2.0,3919.0,blue,Fiction,1,1,3,1.0,1.0,1903.0,1
S035,NF-1054,68.0,2.0,3458.0,blue,Fiction,2,2,4,1.0,1.0,1518.0,-2
S035,NF-1032,69.0,2.0,3514.0,blue,Fiction,2,2,4,1.0,1.0,1645.0,0
S035,NM-1052,70.0,2.0,3021.0,blue,Fiction,1,1,4,1.0,1.0,2463.0,1
S035,NF-1009,71.0,2.0,3407.0,red,Reality,1,1,3,1.0,1.0,1768.0,-1
S035,NF-1103,72.0,2.0,5351.0,blue,Fiction,1,1,3,1.0,1.0,2656.0,0
S035,NF-1086,73.0,2.0,6015.0,red,Reality,3,3,3,1.0,1.0,1535.0,2
S035,NF-1048,74.0,2.0,2909.0,red,Reality,3,3,5,1.0,1.0,1641.0,1
S035,NF-1041,75.0,2.0,4435.0,blue,Fiction,2,2,3,1.0,1.0,1892.0,1
S035,NF-1053,76.0,2.0,3274.0,red,Reality,2,2,4,1.0,1.0,1584.0,1
S035,NM-1091,77.0,2.0,5161.0,red,Reality,4,5,4,1.0,1.0,2227.0,1
S035,NF-1042,78.0,2.0,2596.0,blue,Fiction,3,3,5,1.0,1.0,10153.0,1
S035,NF-1075,79.0,2.0,4658.0,blue,Fiction,1,1,4,1.0,1.0,1664.0,1
S035,NF-1098,80.0,2.0,3602.0,red,Reality,3,3,3,1.0,1.0,1574.0,1
S035,NF-1079,81.0,2.0,4627.0,red,Reality,2,1,2,1.0,1.0,2590.0,-1
S035,NF-1084,82.0,2.0,2821.0,blue,Fiction,2,2,5,1.0,1.0,1796.0,1
S035,NF-1069,83.0,2.0,3386.0,blue,Fiction,1,1,5,1.0,1.0,1484.0,0
S035,NF-1003,84.0,2.0,4006.0,red,Reality,3,3,4,1.0,1.0,1899.0,0
S035,NF-1061,85.0,2.0,7417.0,blue,Fiction,2,2,3,1.0,1.0,1597.0,1
S035,NF-1015,86.0,2.0,3924.0,red,Reality,2,2,3,1.0,1.0,1569.0,2
S035,NF-1105,87.0,2.0,3179.0,red,Reality,2,2,2,1.0,1.0,1834.0,2
S035,NF-1082,88.0,2.0,3995.0,blue,Fiction,1,1,2,1.0,1.0,1510.0,3
S035,NF-1087,89.0,2.0,4346.0,blue,Fiction,1,0,1,1.0,1.0,2173.0,0
S035,NF-1031,90.0,2.0,2886.0,red,Reality,2,2,4,1.0,1.0,1787.0,-2
S035,NF-1026,91.0,2.0,4895.0,blue,Fiction,1,0,0,1.0,1.0,3725.0,-1
S035,NM-1092,92.0,2.0,3577.0,blue,Fiction,1,1,3,1.0,1.0,1803.0,-1
S035,NM-1038,93.0,2.0,3127.0,red,Reality,2,2,3,1.0,1.0,1594.0,1
S035,NM-1058,94.0,2.0,4933.0,red,Reality,4,4,5,1.0,1.0,1647.0,1
S035,NF-1067,95.0,2.0,7033.0,red,Reality,2,2,5,1.0,1.0,1550.0,-1
S035,NF-1066,96.0,2.0,4201.0,red,Reality,2,1,2,1.0,1.0,141653.0,0
S035,NM-1035,97.0,2.0,5479.0,blue,Fiction,1,1,1,1.0,1.0,2062.0,-1
S035,NF-1057,98.0,2.0,3390.0,red,Reality,2,2,1,1.0,1.0,1346.0,-1
S035,NF-1025,99.0,2.0,3509.0,blue,Fiction,2,2,1,1.0,1.0,3063.0,-2
S035,NF-1059,100.0,2.0,2716.0,red,Reality,2,2,4,1.0,1.0,1570.0,1
S035,NF-1095,101.0,2.0,4468.0,red,Reality,2,2,2,1.0,1.0,1969.0,-2
S035,NF-1034,102.0,2.0,3945.0,blue,Fiction,2,2,1,1.0,1.0,1786.0,1
S035,NF-1030,103.0,2.0,6916.0,blue,Fiction,2,3,3,1.0,1.0,1737.0,-2
S035,NF-1040,104.0,2.0,2985.0,red,Reality,3,3,4,1.0,1.0,1347.0,2
S035,NF-1083,105.0,2.0,4748.0,blue,Fiction,3,2,0,1.0,1.0,1554.0,-1
S035,NF-1014,106.0,2.0,5235.0,blue,Fiction,2,1,5,1.0,1.0,1839.0,1
S035,NF-1028,107.0,2.0,3200.0,red,Reality,2,2,4,1.0,1.0,1846.0,1
S035,NF-1018,108.0,2.0,3865.0,red,Reality,2,2,4,1.0,1.0,1589.0,0
S035,NF-1110,109.0,2.0,4062.0,blue,Fiction,2,2,5,1.0,1.0,2192.0,0
S034,NF-1047,1.0,2.0,9210.0,green,Fiction,0,0,3,1.0,1.0,3580.0,0
S034,NF-1085,2.0,2.0,10548.0,red,Reality,2,1,2,1.0,1.0,1394.0,-2
S034,NM-1019,3.0,2.0,12157.0,green,Fiction,1,0,5,1.0,1.0,1299.0,-1
S034,NF-1096,4.0,2.0,13549.0,red,Reality,3,2,3,1.0,1.0,1471.0,0
S034,NF-1021,5.0,2.0,16222.0,red,Reality,3,0,1,1.0,1.0,5882.0,0
S034,NF-1048,6.0,2.0,6294.0,red,Reality,2,2,3,1.0,1.0,3495.0,-2
S034,NM-1029,7.0,2.0,20064.0,green,Fiction,3,0,3,1.0,1.0,10204.0,-1
S034,NF-1105,8.0,2.0,5177.0,green,Fiction,3,3,2,1.0,1.0,4917.0,1
S034,NF-1089,9.0,2.0,5561.0,green,Fiction,0,0,3,1.0,1.0,1238.0,-1
S034,NF-1025,10.0,2.0,6615.0,red,Reality,2,1,1,1.0,1.0,1570.0,1
S034,NF-1016,11.0,2.0,29365.0,red,Reality,2,2,2,1.0,1.0,1875.0,0
S034,NF-1028,12.0,2.0,7837.0,green,Fiction,3,3,2,1.0,1.0,4432.0,0
S034,NF-1099,13.0,2.0,7885.0,red,Reality,2,2,3,1.0,1.0,6049.0,0
S034,NM-1038,14.0,2.0,9631.0,green,Fiction,3,0,3,1.0,1.0,1166.0,0
S034,NF-1100,15.0,2.0,11032.0,green,Fiction,3,1,1,1.0,1.0,1261.0,-2
S034,NF-1012,16.0,2.0,11407.0,green,Fiction,1,0,2,1.0,1.0,1033.0,-2
S034,NM-1064,17.0,2.0,8946.0,red,Reality,3,0,2,1.0,1.0,2106.0,2
S034,NF-1003,18.0,2.0,11559.0,green,Fiction,4,2,2,1.0,1.0,4607.0,0
S034,NF-1110,19.0,2.0,17866.0,green,Fiction,0,0,3,1.0,1.0,1889.0,-1
S034,NF-1005,20.0,2.0,14813.0,green,Fiction,3,2,2,1.0,1.0,890.0,-1
S034,NF-1060,21.0,2.0,16404.0,red,Reality,2,2,3,1.0,1.0,1578.0,2
S034,NF-1075,22.0,2.0,13002.0,red,Reality,2,1,2,1.0,1.0,2360.0,0
S034,NM-1027,23.0,2.0,5259.0,red,Reality,2,0,3,1.0,1.0,1273.0,-1
S034,NF-1097,24.0,2.0,13261.0,red,Reality,4,3,2,1.0,1.0,2020.0,1
S034,NF-1072,25.0,2.0,11172.0,red,Reality,5,4,3,1.0,1.0,1637.0,1
S034,NF-1002,26.0,2.0,3408.0,red,Reality,1,1,2,1.0,1.0,2838.0,0
S034,NF-1082,27.0,2.0,17410.0,green,Fiction,2,1,2,1.0,1.0,3062.0,-1
S034,NF-1044,28.0,2.0,6503.0,green,Fiction,2,1,1,1.0,1.0,5050.0,0
S034,NF-1107,29.0,2.0,7992.0,red,Reality,1,0,1,1.0,1.0,1341.0,-1
S034,NF-1040,30.0,2.0,5265.0,green,Fiction,1,0,3,1.0,1.0,2119.0,-1
S034,NM-1033,31.0,2.0,4898.0,red,Reality,2,0,2,1.0,1.0,3873.0,-1
S034,NF-1108,32.0,2.0,31825.0,red,Reality,3,1,1,1.0,1.0,3804.0,2
S034,NF-1051,33.0,2.0,4030.0,green,Fiction,0,0,2,1.0,1.0,7444.0,-1
S034,NF-1106,34.0,2.0,4989.0,red,Reality,2,1,1,1.0,1.0,5771.0,2
S034,NM-1035,35.0,2.0,7725.0,red,Reality,3,0,2,1.0,1.0,2738.0,-1
S034,NF-1054,36.0,2.0,5569.0,red,Reality,1,0,3,1.0,1.0,7438.0,0
S034,NF-1065,37.0,2.0,6220.0,green,Fiction,3,3,3,1.0,1.0,1308.0,-2
S034,NF-1018,38.0,2.0,7154.0,red,Reality,3,2,3,1.0,1.0,3750.0,0
S034,NM-1011,39.0,2.0,4207.0,green,Fiction,2,0,3,1.0,1.0,985.0,-1
S034,NF-1034,40.0,2.0,10207.0,green,Fiction,2,1,1,1.0,1.0,1356.0,-2
S034,NM-1092,41.0,2.0,9990.0,red,Reality,1,0,2,1.0,1.0,1649.0,-1
S034,NF-1101,42.0,2.0,10217.0,green,Fiction,2,2,1,1.0,1.0,8626.0,0
S034,NM-1074,43.0,2.0,3337.0,green,Fiction,2,0,1,1.0,1.0,1419.0,-2
S034,NF-1026,44.0,2.0,6995.0,green,Fiction,0,0,1,1.0,1.0,2056.0,1
S034,NF-1094,45.0,2.0,7733.0,green,Fiction,4,4,3,1.0,1.0,1834.0,1
S034,NF-1041,46.0,2.0,2567.0,red,Reality,3,3,3,1.0,1.0,2274.0,1
S034,NF-1077,47.0,2.0,8069.0,red,Reality,2,0,1,1.0,1.0,1228.0,-1
S034,NF-1043,48.0,2.0,4605.0,red,Reality,2,1,2,1.0,1.0,1705.0,1
S034,NF-1020,49.0,2.0,7240.0,green,Fiction,2,1,2,1.0,1.0,1442.0,-2
S034,NM-1104,50.0,2.0,6571.0,red,Reality,2,0,3,1.0,1.0,2101.0,1
S034,NM-1090,51.0,2.0,3354.0,green,Fiction,2,0,2,1.0,1.0,2273.0,-1
S034,NF-1073,52.0,2.0,4154.0,red,Reality,4,3,3,1.0,1.0,1569.0,1
S034,NF-1023,53.0,2.0,6152.0,green,Fiction,2,0,3,1.0,1.0,1783.0,1
S034,NM-1052,54.0,2.0,5336.0,red,Reality,1,0,3,1.0,1.0,11045.0,0
S034,NF-1081,55.0,2.0,6562.0,green,Fiction,3,2,2,1.0,1.0,952.0,-1
S034,NF-1031,56.0,2.0,4655.0,red,Reality,2,1,2,1.0,1.0,1535.0,0
S034,NF-1001,57.0,2.0,5477.0,red,Reality,1,0,2,1.0,1.0,1508.0,-2
S034,NF-1063,58.0,2.0,3616.0,green,Fiction,5,5,2,1.0,1.0,8320.0,0
S034,NF-1059,59.0,2.0,8625.0,green,Fiction,1,0,1,1.0,1.0,6113.0,0
S034,NF-1103,60.0,2.0,3673.0,green,Fiction,0,0,0,1.0,1.0,17076.0,0
S034,NF-1024,61.0,2.0,4615.0,green,Fiction,1,0,1,1.0,1.0,1812.0,-1
S034,NF-1093,62.0,2.0,6078.0,green,Fiction,2,1,2,1.0,1.0,5536.0,0
S034,NF-1067,63.0,2.0,4383.0,green,Fiction,1,1,2,1.0,1.0,11461.0,1
S034,NF-1030,64.0,2.0,6535.0,red,Reality,2,0,1,1.0,1.0,1322.0,-2
S034,NF-1004,65.0,2.0,12444.0,red,Reality,1,1,3,1.0,1.0,1284.0,2
S034,NF-1079,66.0,2.0,8308.0,green,Fiction,2,0,2,1.0,1.0,3065.0,-1
S034,NF-1098,67.0,2.0,3857.0,red,Reality,3,1,3,1.0,1.0,2005.0,0
S034,NF-1080,68.0,2.0,4065.0,green,Fiction,3,4,2,1.0,1.0,1156.0,2
S034,NM-1010,69.0,2.0,8302.0,green,Fiction,1,0,3,1.0,1.0,1749.0,0
S034,NF-1087,70.0,2.0,3275.0,green,Fiction,0,0,1,1.0,1.0,8833.0,0
S034,NF-1061,71.0,2.0,4157.0,green,Fiction,3,3,3,1.0,1.0,10395.0,2
S034,NF-1009,72.0,2.0,6281.0,red,Reality,3,1,2,1.0,1.0,1331.0,-2
S034,NM-1007,73.0,2.0,3569.0,red,Reality,3,0,2,1.0,1.0,9360.0,0
S034,NF-1042,74.0,2.0,4877.0,green,Fiction,3,1,3,1.0,1.0,1581.0,-2
S034,NF-1053,75.0,2.0,3741.0,red,Reality,1,0,2,1.0,1.0,1137.0,-1
S034,NF-1039,76.0,2.0,6097.0,red,Reality,1,0,3,1.0,1.0,3760.0,-2
S034,NF-1015,77.0,2.0,3766.0,red,Reality,2,0,3,1.0,1.0,2283.0,-2
S034,NF-1008,78.0,2.0,4382.0,red,Reality,4,3,3,1.0,1.0,4328.0,0
S034,NF-1095,79.0,2.0,11956.0,green,Fiction,1,1,2,1.0,1.0,2107.0,1
S034,NF-1046,80.0,2.0,4974.0,red,Reality,5,3,2,1.0,1.0,952.0,1
S034,NF-1017,81.0,2.0,3779.0,green,Fiction,3,2,3,1.0,1.0,3628.0,-1
S034,NF-1032,82.0,2.0,3248.0,green,Fiction,3,2,2,1.0,1.0,2599.0,-1
S034,NF-1083,83.0,2.0,7072.0,red,Reality,3,2,3,1.0,1.0,1483.0,1
S034,NF-1069,84.0,2.0,5364.0,green,Fiction,1,0,3,1.0,1.0,18591.0,-1
S034,NF-1006,85.0,2.0,6684.0,green,Fiction,0,0,3,1.0,1.0,1065.0,-1
S034,NF-1071,86.0,2.0,23204.0,green,Fiction,2,0,1,1.0,1.0,1784.0,-1
S034,NF-1084,87.0,2.0,8592.0,red,Reality,3,2,3,1.0,1.0,1240.0,-1
S034,NM-1055,88.0,2.0,5310.0,green,Fiction,1,0,2,1.0,1.0,1246.0,-1
S034,NF-1013,89.0,2.0,6147.0,green,Fiction,2,0,1,1.0,1.0,1264.0,0
S034,NF-1045,90.0,2.0,3766.0,red,Reality,4,3,3,1.0,1.0,2611.0,1
S034,NF-1076,91.0,2.0,7529.0,red,Reality,5,4,3,1.0,1.0,2482.0,1
S034,NF-1022,92.0,2.0,8115.0,red,Reality,2,0,3,1.0,1.0,1977.0,-1
S034,NF-1050,93.0,2.0,5762.0,green,Fiction,2,1,2,1.0,1.0,2306.0,1
S034,NF-1109,94.0,2.0,3277.0,green,Fiction,2,0,1,1.0,1.0,1490.0,0
S034,NF-1037,95.0,2.0,4660.0,red,Reality,2,1,3,1.0,1.0,1608.0,-1
S034,NF-1057,96.0,2.0,6846.0,red,Reality,2,0,3,1.0,1.0,1544.0,-2
S034,NF-1088,97.0,2.0,5664.0,red,Reality,3,1,3,1.0,1.0,2878.0,0
S034,NF-1068,98.0,2.0,6427.0,red,Reality,4,2,3,1.0,1.0,1481.0,0
S034,NM-1091,99.0,2.0,4045.0,red,Reality,3,0,3,1.0,1.0,3030.0,-1
S034,NF-1066,100.0,2.0,10876.0,green,Fiction,3,2,3,1.0,1.0,2058.0,-1
S034,NF-1086,101.0,2.0,5115.0,red,Reality,4,3,3,1.0,1.0,1342.0,-1
S034,NM-1070,102.0,2.0,2669.0,red,Reality,2,0,3,1.0,1.0,37918.0,2
S034,NM-1102,103.0,2.0,3566.0,green,Fiction,2,0,1,1.0,1.0,5056.0,0
S034,NF-1014,104.0,2.0,10003.0,red,Reality,1,0,2,1.0,1.0,1129.0,-1
S034,NF-1062,105.0,2.0,4280.0,red,Reality,3,3,3,1.0,1.0,3490.0,0
S034,NF-1049,106.0,2.0,2920.0,red,Reality,4,3,2,1.0,1.0,4198.0,0
S034,NM-1058,107.0,2.0,2905.0,green,Fiction,3,0,2,1.0,1.0,5057.0,1
S034,NF-1056,108.0,2.0,3574.0,green,Fiction,4,3,3,1.0,1.0,925.0,2
S034,NF-1036,109.0,2.0,3893.0,green,Fiction,2,1,2,1.0,1.0,2829.0,0
S033,NF-1032,1.0,2.0,21712.0,blue,Fiction,2,4,5,1.0,1.0,1252.0,2
S033,NF-1014,2.0,2.0,18959.0,red,Reality,1,1,4,1.0,1.0,1238.0,-2
S033,NF-1022,3.0,2.0,12928.0,red,Reality,1,0,2,1.0,1.0,1803.0,2
S033,NM-1027,4.0,2.0,17775.0,blue,Fiction,2,4,1,1.0,1.0,1364.0,2
S033,NF-1098,5.0,2.0,15771.0,blue,Fiction,5,1,2,1.0,1.0,1737.0,2
